dataset,training_ratio,model,training_time,predict_time,error,model_size
cancer,0.1417474162926805,AdaBoost,0.03159672200001297,0.00295910000004369,0.08768518518518525,329.84999999999997
cancer,0.1417474162926805,kNN,0.00037825700003850214,0.005491097999974955,0.09944444444444443,0
cancer,0.1417474162926805,Logistic Regression,0.007890964999933204,0.00014499900002192594,0.08148148148148149,0
cancer,0.1417474162926805,Neural Network,0.11014466500000707,0.00035776300000179607,0.07453703703703703,75266.00000000019
cancer,0.14508287784959398,QDA,0.0008010850000118808,0.0002099059999363818,0.08611111111111111,1859.9999999999968
cancer,0.14508287784959398,LDA,0.0011795859999983802,0.00013881500003662953,0.10444444444444446,960.0000000000016
cancer,0.14508287784959398,Decicision Tree,0.0007657460000336869,0.0001511789999767643,0.09212962962962964,14.999999999999998
cancer,0.14508287784959398,Random Forrest,0.09083465799997613,0.004885917999999947,0.06250000000000004,1574.44
cancer,0.14508287784959398,SVM,0.0010040240000398627,0.00014971499996136115,0.0794444444444445,60.0000000000001
cancer,0.14508287784959398,AdaBoost,0.031135081000011274,0.003001379999977871,0.07703703703703703,327.4100000000002
cancer,0.14508287784959398,kNN,0.00038915999996788734,0.0054976680000163435,0.0918518518518519,0
cancer,0.14508287784959398,Logistic Regression,0.007801590000008219,0.0001440009999350877,0.07944444444444446,0
cancer,0.14508287784959398,Neural Network,0.11137225700003002,0.00035835399999996305,0.07370370370370377,75266.00000000019
cancer,0.1484968262254465,QDA,0.0008019419999800451,0.00021447499999339924,0.0827777777777778,1859.9999999999968
cancer,0.1484968262254465,LDA,0.0011867350000011356,0.00013969899994663133,0.10203703703703706,960.0000000000016
cancer,0.1484968262254465,Decicision Tree,0.0007838449999599107,0.00015579600002638478,0.09379629629629635,15.319999999999995
cancer,0.1484968262254465,Random Forrest,0.09047842400002992,0.004843226000029971,0.06462962962962965,1634.1999999999991
cancer,0.1484968262254465,SVM,0.001182255999974586,0.00015060600001561394,0.08527777777777783,60.0000000000001
cancer,0.1484968262254465,AdaBoost,0.04007708899995123,0.00373378800003593,0.08194444444444447,419.5100000000004
cancer,0.1484968262254465,kNN,0.00037965600005009055,0.005451395999980378,0.09490740740740744,0
cancer,0.1484968262254465,Logistic Regression,0.007930942999955733,0.0001490309999917372,0.08703703703703705,0
cancer,0.1484968262254465,Neural Network,0.11129076300002455,0.000350877999981094,0.07814814814814822,75266.00000000019
cancer,0.1519911082952934,QDA,0.0007970510000177453,0.00020816599997488093,0.08527777777777787,1859.9999999999968
cancer,0.1519911082952934,LDA,0.0011860870000236902,0.00013805899996441443,0.09925925925925927,960.0000000000016
cancer,0.1519911082952934,Decicision Tree,0.0007729780000681785,0.00014873800000714252,0.09231481481481486,15.119999999999996
cancer,0.1519911082952934,Random Forrest,0.0911684630000036,0.005003339000031701,0.06379629629629635,1620.7199999999998
cancer,0.1519911082952934,SVM,0.0011560890000600922,0.00015155799991589441,0.08120370370370375,60.0000000000001
cancer,0.1519911082952934,AdaBoost,0.03924177200000486,0.0036585089999243803,0.08138888888888891,407.2300000000002
