dataset,training_ratio,model,training_time,predict_time,error,model_size
diabetes,0.1,QDA,0.05332812450000102,0.0170034164999997,0.22995506149479655,924.0
diabetes,0.1,LDA,0.08656958349999933,0.0014613540000016911,0.1375650425733207,483.0
diabetes,0.1,Decicision Tree,0.02082981249999971,0.003366104500000411,0.13451001261431728,126.0
diabetes,0.1,Random Forrest,3.9884046454999984,1.8037472500000025,0.13281496373383794,2118346.0
diabetes,0.1,AdaBoost,0.4087472914999992,0.11296447950000221,0.13628390097760956,446.0
diabetes,0.1,kNN,0.0017516034999989216,2.145679854500001,0.13897429832860292,0
diabetes,0.1,Logistic Regression,0.12265793750000142,0.001333687499998959,0.13626419110690635,0
